openalex_id,paper_id,abstract_status,abstract_artifact,fulltext_html_status,fulltext_html_artifact,pdf_status,pdf_artifact,oa_url_cached,last_fetch_utc,notes
W3112256294,openalex:W3112256294,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9087814,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112260665,openalex:W3112260665,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3112260665.pdf,pending,,https://arxiv.org/pdf/2012.09373,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112268332,openalex:W3112268332,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3112268332.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/8824777,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112277070,openalex:W3112277070,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://pure.rug.nl/ws/files/176915073/radiol.2020203702.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112302018,openalex:W3112302018,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-021-00502-8.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112320859,openalex:W3112320859,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-020-00371-7.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112326948,openalex:W3112326948,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112351419,openalex:W3112351419,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://ieeexplore.ieee.org/ielx7/42/9367054/09293024.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112383662,openalex:W3112383662,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112402446,openalex:W3112402446,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112413608,openalex:W3112413608,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3112413608.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7925383,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112421744,openalex:W3112421744,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112426036,openalex:W3112426036,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-020-00365-5.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112553257,openalex:W3112553257,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3112553257.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7734840,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112578572,openalex:W3112578572,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,http://www.cell.com/article/S2405471220304622/pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112626941,openalex:W3112626941,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112635222,openalex:W3112635222,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,https://doi.org/10.1016/j.media.2020.101908,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3112636134,openalex:W3112636134,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3112636134.pdf,pending,,https://arxiv.org/pdf/2012.08103,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112660304,openalex:W3112660304,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3112660304.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7754832,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112662112,openalex:W3112662112,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-020-00232-8.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112667527,openalex:W3112667527,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7847132,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112707144,openalex:W3112707144,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112728436,openalex:W3112728436,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.nature.com/articles/s41591-020-01163-y.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112786508,openalex:W3112786508,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3112786508.pdf,pending,,https://hal.science/hal-03797876/document,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112788681,openalex:W3112788681,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112804643,openalex:W3112804643,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,http://www.cell.com/article/S2405471220304543/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3112825840,openalex:W3112825840,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3112825840.html,pending,,https://hdl.handle.net/11568/1061960,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112830199,openalex:W3112830199,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112846996,openalex:W3112846996,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112860437,openalex:W3112860437,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750020302946/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3112881291,openalex:W3112881291,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7956226,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112912401,openalex:W3112912401,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3112912401.pdf,pending,,https://arxiv.org/pdf/2012.07616,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112913289,openalex:W3112913289,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3112913289.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7850264,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112925035,openalex:W3112925035,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112948080,openalex:W3112948080,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112963616,openalex:W3112963616,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,http://www.cell.com/article/S2405471220304579/pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3112965401,openalex:W3112965401,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3112976032,openalex:W3112976032,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3112976032.pdf,pending,,https://arxiv.org/pdf/2012.09279,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3112976132,openalex:W3112976132,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3113037872,openalex:W3113037872,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3113039016,openalex:W3113039016,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3113039016.pdf,pending,,https://arxiv.org/pdf/2012.07947,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3113052628,openalex:W3113052628,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.nature.com/articles/s41591-020-01170-z.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3113155126,openalex:W3113155126,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3113159941,openalex:W3113159941,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3113159941.pdf,pending,,https://arxiv.org/pdf/2012.09123,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3113175239,openalex:W3113175239,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3113202745,openalex:W3113202745,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3113202745.pdf,pending,,https://arxiv.org/pdf/2012.09740,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3113206430,openalex:W3113206430,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3113207087,openalex:W3113207087,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://hal.science/hal-03110559v1/file/09284575%281%29.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3113212022,openalex:W3113212022,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10614697/pdf/nihms-1679921.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3113268000,openalex:W3113268000,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7897250,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3113289218,openalex:W3113289218,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.nature.com/articles/s41591-020-01162-z.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3113367126,openalex:W3113367126,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3113367126.pdf,pending,,https://arxiv.org/pdf/2112.12349,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3113432628,openalex:W3113432628,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3113461703,openalex:W3113461703,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3113461703.pdf,pending,,https://arxiv.org/pdf/2012.13936,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3113644650,openalex:W3113644650,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3113769443,openalex:W3113769443,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,http://www.cell.com/article/S2405471220304646/pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3113855986,openalex:W3113855986,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3113855986.pdf,pending,,https://arxiv.org/pdf/2012.14142,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3113866254,openalex:W3113866254,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,https://ir.ymlib.yonsei.ac.kr/handle/22282913/182375,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: ; batch_fetch_error=HTTP Error 403: 
W3113893488,openalex:W3113893488,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3113909365,openalex:W3113909365,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://aaltodoc.aalto.fi/handle/123456789/108914,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3114012974,openalex:W3114012974,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114012974.pdf,pending,,https://arxiv.org/pdf/2012.07756,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114070588,openalex:W3114070588,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3114143670,openalex:W3114143670,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.nature.com/articles/s41591-020-01204-6.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3114230051,openalex:W3114230051,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114230051.pdf,pending,,https://arxiv.org/pdf/2012.14785,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114304902,openalex:W3114304902,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114304902.pdf,pending,,https://arxiv.org/pdf/2102.10365,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114342997,openalex:W3114342997,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114342997.pdf,pending,,https://arxiv.org/pdf/2012.15564,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114427142,openalex:W3114427142,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114427142.pdf,pending,,https://arxiv.org/pdf/2110.09260,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114437750,openalex:W3114437750,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114437750.pdf,pending,,https://arxiv.org/pdf/2012.12880,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114502378,openalex:W3114502378,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114502378.pdf,pending,,https://arxiv.org/pdf/2012.15531,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114527956,openalex:W3114527956,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://arxiv.org/pdf/2101.00489,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3114741361,openalex:W3114741361,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114741361.pdf,pending,,https://arxiv.org/pdf/2012.15442,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114751421,openalex:W3114751421,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114751421.pdf,pending,,https://arxiv.org/pdf/2012.11834,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114771721,openalex:W3114771721,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114771721.pdf,pending,,https://arxiv.org/pdf/2012.12397,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114790495,openalex:W3114790495,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114790495.pdf,pending,,https://arxiv.org/pdf/2012.13212,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114836243,openalex:W3114836243,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,https://pubs.rsna.org/doi/pdf/10.1148/radiol.2020209027,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3114836608,openalex:W3114836608,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3114939764,openalex:W3114939764,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114939764.pdf,pending,,https://arxiv.org/pdf/2012.11097,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3114958098,openalex:W3114958098,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://ieeexplore.ieee.org/ielx7/42/9393623/09306900.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3114971577,openalex:W3114971577,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3114971577.pdf,pending,,https://arxiv.org/pdf/2012.13968,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115122275,openalex:W3115122275,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3115122275.pdf,pending,,https://arxiv.org/pdf/2012.14204,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115141037,openalex:W3115141037,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3115141037.pdf,pending,,https://arxiv.org/pdf/2012.11952,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115166171,openalex:W3115166171,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7769066,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3115346275,openalex:W3115346275,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3115424799,openalex:W3115424799,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3115424799.pdf,pending,,https://arxiv.org/pdf/2012.14690,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115488503,openalex:W3115488503,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3115488503.pdf,pending,,https://arxiv.org/pdf/2012.10802,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115552777,openalex:W3115552777,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3115552777.html,pending,,https://research.manchester.ac.uk/en/publications/fb97df96-91bd-4d5c-af29-c78d7890ec96,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115605272,openalex:W3115605272,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3115605272.pdf,pending,,https://arxiv.org/pdf/2012.14106,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115632276,openalex:W3115632276,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3115638348,openalex:W3115638348,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3115638348.pdf,pending,,https://arxiv.org/pdf/2012.10171,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115719182,openalex:W3115719182,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3115719182.pdf,pending,,https://arxiv.org/pdf/2012.11879,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3115819913,openalex:W3115819913,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7897311,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3115858671,openalex:W3115858671,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,http://hdl.handle.net/20.500.11820/5f2df4b5-ae2d-41a7-98fc-dbffa7dffc7e,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3115887236,openalex:W3115887236,missing,research_ops/parsed/abstracts/openalex_abstracts_2019.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3115920829,openalex:W3115920829,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3116023363,openalex:W3116023363,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3116023363.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/8043357,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116132136,openalex:W3116132136,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116132136.pdf,pending,,https://arxiv.org/pdf/2012.15052,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116157532,openalex:W3116157532,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3116172463,openalex:W3116172463,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3116172463.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/8043361,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116176485,openalex:W3116176485,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116176485.pdf,pending,,https://arxiv.org/pdf/2012.13697,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116201895,openalex:W3116201895,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3116201895.html,pending,,https://cris.maastrichtuniversity.nl/en/publications/d6b6e71b-8160-4e79-a3f7-c241ad7d8ba5,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116254139,openalex:W3116254139,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116254139.pdf,pending,,https://arxiv.org/pdf/2012.14553,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116318038,openalex:W3116318038,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116318038.pdf,pending,,https://arxiv.org/pdf/2012.10162,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116492178,openalex:W3116492178,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116492178.pdf,pending,,https://arxiv.org/pdf/2012.10565,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116543263,openalex:W3116543263,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750020302867/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3116609458,openalex:W3116609458,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,https://doi.org/10.1016/j.media.2020.101948,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3116656768,openalex:W3116656768,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3116656768.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/8543492,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
